security_id,symbol,name,exchange_segment,series,type
10726,INDIAMART,INDIAMART INTERMESH LTD,NSE_EQ,EQ,ES
14309,INDIANB,INDIAN BANK,NSE_EQ,EQ,ES
4422,INDIANCARD,INDIAN CARD CLOTHING CO.,NSE_EQ,EQ,ES
1530,INDIANHUME,INDIAN HUME PIPE CO. LTD.,NSE_EQ,EQ,ES
20556,INDIASHLTR,INDIA SHELTER FIN CORP L,NSE_EQ,EQ,ES
11195,INDIGO,INTERGLOBE AVIATION LTD,NSE_EQ,EQ,ES
2048,INDIGOPNTS,INDIGO PAINTS LIMITED,NSE_EQ,EQ,ES
757845,INDIQUBE,INDIQUBE SPACES LIMITED,NSE_EQ,EQ,ES
4747,INDNIPPON,INDIA NIPPON ELECT  LTD,NSE_EQ,EQ,ES
9120,INDOAMIN,INDO AMINES LIMITED,NSE_EQ,BE,ES
8614,INDOBORAX,INDO BORAX & CHEMICAL LTD,NSE_EQ,EQ,ES
11677,INDOCO,INDOCO REMEDIES LTD.,NSE_EQ,EQ,ES
29025,INDOFARM,INDO FARM EQUIPMENT LTD,NSE_EQ,EQ,ES
764708,INDOKEM,INDOKEM LTD.,NSE_EQ,EQ,ES
764301,INDOMIM,INDO-MIM LIMITED,NSE_EQ,EQ,ES
10993,INDORAMA,INDO RAMA SYNTHETICS LTD,NSE_EQ,EQ,ES
3088,INDOSTAR,INDOSTAR CAPITAL FIN LTD,NSE_EQ,EQ,ES
13275,INDOTECH,INDO TECH TRANSFORM LTD.,NSE_EQ,EQ,ES
25608,INDOTHAI,INDO THAI SEC LTD,NSE_EQ,EQ,ES
25503,INDOUS,INDO US BIOTECH LTD,NSE_EQ,EQ,ES
14952,INDOWIND,INDOWIND ENERGY LTD,NSE_EQ,EQ,ES
762717,INDPRUD,INDUSTRIAL & PRU INV CO L,NSE_EQ,EQ,ES
4751,INDRAMEDCO,INDRAPRASTHA MEDICAL CORP,NSE_EQ,EQ,ES
4870,INDSWFTLAB,IND SWIFT LABORATORIES LT,NSE_EQ,EQ,ES
21957,INDTERRAIN,IND TERRAIN FASHIONS LTD,NSE_EQ,EQ,ES
5258,INDUSINDBK,INDUSIND BANK LIMITED,NSE_EQ,EQ,ES
29135,INDUSTOWER,INDUS TOWERS LIMITED,NSE_EQ,EQ,ES
11027,INFOBEAN,INFOBEANS TECHNO. LTD.,NSE_EQ,EQ,ES
13693,INFOMEDIA,INFOMEDIA PRESS LIMITED,NSE_EQ,EQ,ES
20072,INFRABEES,NIP IND ETF INFRA BEES,NSE_EQ,EQ,MF
1594,INFY,INFOSYS LIMITED,NSE_EQ,EQ,ES
1597,INGERRAND,INGERSOLL-RAND INDIA LTD,NSE_EQ,EQ,ES
21062,INNOVACAP,INNOVA CAPTAB LIMITED,NSE_EQ,EQ,ES
27754,INNOVANA,INNOVANA THINKLABS LTD,NSE_EQ,EQ,ES
761528,INNOVISION,INNOVISION LIMITED,NSE_EQ,EQ,ES
12188,INOXGREEN,INOX GREEN ENERGY SER LTD,NSE_EQ,EQ,ES
20607,INOXINDIA,INOX INDIA LIMITED,NSE_EQ,EQ,ES
7852,INOXWIND,INOX WIND LIMITED,NSE_EQ,EQ,ES
14657,INSECTICID,INSECTICIDES (I) LTD,NSE_EQ,EQ,ES
13734,INSPIRISYS,INSPIRISYS SOLUTIONS LTD,NSE_EQ,BE,ES
5926,INTELLECT,INTELLECT DESIGN ARENA,NSE_EQ,EQ,ES
20071,INTENTECH,INTENSE TECHNOLOGIES LTD,NSE_EQ,EQ,ES
24909,INTERARCH,INTERARCH BLDNG SOLTN LTD,NSE_EQ,EQ,ES
5606,INTLCONV,INTL CONVEYORS LIMITED,NSE_EQ,EQ,ES
24870,INVENTURE,INVENTURE GRO & SEC LTD,NSE_EQ,EQ,ES
762725,INVPRECQ,INVESTMENT & PREC CAST L,NSE_EQ,BE,ES
9348,IOB,INDIAN OVERSEAS BANK,NSE_EQ,EQ,ES
1624,IOC,INDIAN OIL CORP LTD,NSE_EQ,EQ,ES
20413,IOLCP,IOL CHEM AND PHARMA LTD,NSE_EQ,EQ,ES
1630,IONEXCHANG,ION EXCHANGE (INDIA) LTD,NSE_EQ,EQ,ES
1633,IPCALAB,IPCA LABORATORIES LTD,NSE_EQ,EQ,ES
4934,IPL,INDIA PESTICIDES LIMITED,NSE_EQ,EQ,ES
764713,IPRINGLTD,IP RINGS LTD.,NSE_EQ,EQ,ES
15313,IRB,IRB INFRA DEV LTD.,NSE_EQ,EQ,ES
4986,IRCON,IRCON INTERNATIONAL LTD,NSE_EQ,EQ,ES
13611,IRCTC,INDIAN RAIL TOUR CORP LTD,NSE_EQ,EQ,ES
20261,IREDA,INDIAN RENEWABLE ENERGY,NSE_EQ,EQ,ES
2029,IRFC,INDIAN RAILWAY FIN CORP L,NSE_EQ,EQ,ES
6489,IRIS,IRIS REGTECH SOLUTION LTD,NSE_EQ,EQ,ES
2275,IRISDOREME,IRIS CLOTHINGS LIMITED,NSE_EQ,EQ,ES
19597,IRMENERGY,IRM ENERGY LIMITED,NSE_EQ,EQ,ES
18479,ISFT,INTRASOFT TECH. LTD,NSE_EQ,EQ,ES
3329,ISGEC,ISGEC HEAVY ENG LTD,NSE_EQ,EQ,ES
30249,ISHANCH,ISHAN DYES N CHEMICALS L,NSE_EQ,EQ,ES
764718,ISTLTD,I S T LTD.,NSE_EQ,EQ,ES
1660,ITC,ITC LTD,NSE_EQ,EQ,ES
29251,ITCHOTELS,ITC HOTELS LIMITED,NSE_EQ,EQ,ES
19299,ITDC,INDIA TOUR. DEV. CO. LTD.,NSE_EQ,EQ,ES
1675,ITI,ITI LTD,NSE_EQ,EQ,ES
764723,ITL,ITL INDUSTRIES LTD.,NSE_EQ,EQ,ES
759041,IVALUE,IVALUE INFOSOLUTIONS LTD,NSE_EQ,EQ,ES
6711,IVC,IL&FS INVESTMENT MANAGERS,NSE_EQ,EQ,ES
8857,IVP,IVP LIMITED,NSE_EQ,BE,ES
762727,IWP,INDIAN WOOD PRODUCTS CO L,NSE_EQ,EQ,ES
24067,IXIGO,LE TRAVENUES TECHNOLOGY L,NSE_EQ,EQ,ES
14174,IZMO,IZMO LIMITED,NSE_EQ,EQ,ES
5633,J&KBANK,J & K BANK LTD.,NSE_EQ,EQ,ES
13211,JAGRAN,JAGRAN PRAKASHAN LIMITED,NSE_EQ,EQ,ES
4410,JAGSNPHARM,JAGSONPAL PHARMACEUTICALS,NSE_EQ,EQ,ES
11256,JAIBALAJI,JAI BALAJI INDUSTRIES LTD,NSE_EQ,EQ,ES
5143,JAICORPLTD,JAI CORP LIMITED,NSE_EQ,EQ,ES
759244,JAINREC,JAIN RESOURCE RECYCLING L,NSE_EQ,EQ,ES
5516,JAIPURKURT,NANDANI CREATION LIMITED,NSE_EQ,EQ,ES
20778,JAMNAAUTO,JAMNA AUTO IND LTD,NSE_EQ,EQ,ES
759951,JARO,JARO INS OF TEC MG N RE L,NSE_EQ,EQ,ES
13982,JASH,JASH ENGINEERING LIMITED,NSE_EQ,EQ,ES
4041,JAYAGROGN,JAYANT AGRO ORGANICS LTD,NSE_EQ,EQ,ES
1708,JAYBARMARU,JAY BHARAT MARUTI LTD,NSE_EQ,EQ,ES
760073,JAYKAY,JAYKAY ENTERPRISES LTD,NSE_EQ,EQ,ES
2331,JAYNECOIND,JAYASWAL NECO INDUSTR LTD,NSE_EQ,EQ,ES
1720,JAYSREETEA,JAYSHREE TEA & INDUSTRIES,NSE_EQ,EQ,ES
11655,JBMA,JBM AUTO LIMITED,NSE_EQ,EQ,ES
764728,JENBURPH,JENBURKT PHARMACEUTICAL L,NSE_EQ,EQ,ES
7211,JETFREIGHT,JET FREIGHT LOGISTICS LTD,NSE_EQ,EQ,ES
23056,JGCHEM,J.G.CHEMICALS LIMITED,NSE_EQ,EQ,ES
13720,JHS,JHS SVEND. LAB. LTD,NSE_EQ,EQ,ES
11743,JINDALPHOT,JINDAL PHOTO LIMITED,NSE_EQ,EQ,ES
1756,JINDALPOLY,JINDAL POLY FILMS LIMITED,NSE_EQ,EQ,ES
3024,JINDALSAW,JINDAL SAW LIMITED,NSE_EQ,EQ,ES
6733,JINDALSTEL,JINDAL STEEL LIMITED,NSE_EQ,EQ,ES
13875,JINDRILL,JINDAL DRILLING IND. LTD,NSE_EQ,EQ,ES
20642,JINDWORLD,JINDAL WORLDWIDE LTD,NSE_EQ,EQ,ES
18143,JIOFIN,JIO FIN SERVICES LTD,NSE_EQ,EQ,ES
25684,JISLDVREQS,JAIN DVR EQUITY SHARES,NSE_EQ,EQ,ES
10397,JISLJALEQS,JAIN IRRIGATION SYSTEMS,NSE_EQ,EQ,ES
19691,JITFINFRA,JITF INFRALOGISTICS LTD,NSE_EQ,EQ,ES
13270,JKCEMENT,JK CEMENT LIMITED,NSE_EQ,EQ,ES
15266,JKIL,JKUMAR INFR.LTD.,NSE_EQ,EQ,ES
759205,JKIPL,JINKUSHAL INDUSTRIES LTD,NSE_EQ,EQ,ES
13491,JKLAKSHMI,JK LAKSHMI CEMENT LTD,NSE_EQ,EQ,ES
11860,JKPAPER,JK PAPER LIMITED,NSE_EQ,EQ,ES
14435,JKTYRE,JK TYRE & INDUSTRIES LTD,NSE_EQ,EQ,ES
18553,JLHL,JUPITER LIFE LINE HOSP L,NSE_EQ,EQ,ES
7109,JMA,JULLUNDUR MOT AGENCY LTD,NSE_EQ,EQ,ES
13637,JMFINANCIL,JM FINANCIAL LIMITED,NSE_EQ,EQ,ES
23621,JNKINDIA,JNK INDIA LIMITED,NSE_EQ,EQ,ES
764408,JNPR,JUNIPER GREEN ENERGY LTD,NSE_EQ,EQ,ES
16931,JOCIL,JOCIL LIMITED,NSE_EQ,BE,ES
31507,JPOLYINVST,JIND POL INV & FIN CO LTD,NSE_EQ,EQ,ES
11763,JPPOWER,JAIPRAKASH POWER VEN. LTD,NSE_EQ,EQ,ES
22663,JSFB,JANA SMALL FIN BANK LTD,NSE_EQ,EQ,ES
11236,JSL,JINDAL STAINLESS LIMITED,NSE_EQ,EQ,ES
758115,JSLL,JEENA SIKHO LIFECARE LTD,NSE_EQ,EQ,ES
758460,JSWCEMENT,JSW CEMENT LIMITED,NSE_EQ,EQ,ES
1467,JSWDULUX,JSW DULUX LIMITED,NSE_EQ,EQ,ES
17869,JSWENERGY,JSW ENERGY LIMITED,NSE_EQ,EQ,ES
11880,JSWHL,JSW HOLDINGS LIMITED,NSE_EQ,EQ,ES
19020,JSWINFRA,JSW INFRASTRUCTURE LTD,NSE_EQ,EQ,ES
11723,JSWSTEEL,JSW STEEL LIMITED,NSE_EQ,EQ,ES
3237,JTEKTINDIA,JTEKT INDIA LIMITED,NSE_EQ,EQ,ES
7287,JTLIND,JTL INDUSTRIES LIMITED,NSE_EQ,EQ,ES
29590,JUBLCPL,JUBILANT AGRI N CON PRO L,NSE_EQ,EQ,ES
18096,JUBLFOOD,JUBILANT FOODWORKS LTD,NSE_EQ,EQ,ES
2783,JUBLINGREA,JUBILANT INGREVIA LIMITED,NSE_EQ,EQ,ES
3637,JUBLPHARMA,JUBILANT PHARMOVA LTD,NSE_EQ,EQ,ES
22824,JUNIPER,JUNIPER HOTELS LIMITED,NSE_EQ,EQ,ES
29962,JUSTDIAL,JUSTDIAL LTD.,NSE_EQ,EQ,ES
20224,JWL,JUPITER WAGONS LIMITED,NSE_EQ,EQ,ES
15146,JYOTHYLAB,JYOTHY LABS LIMITED,NSE_EQ,EQ,ES
21334,JYOTICNC,JYOTI CNC AUTOMATION LTD,NSE_EQ,EQ,ES
764733,JYOTIRES,JYOTI RESINS & ADHESIVE L,NSE_EQ,EQ,ES
1802,JYOTISTRUC,JYOTI STRUCTURES LTD,NSE_EQ,EQ,ES
1805,KABRAEXTRU,KABRA EXTRUSION TECHNIK L,NSE_EQ,EQ,ES
1808,KAJARIACER,KAJARIA CERAMICS LTD,NSE_EQ,EQ,ES
1811,KAKATCEM,KAKATIYA CEM SUGAR &IND L,NSE_EQ,EQ,ES
18755,KALAMANDIR,SAI SILKS (KALAMANDIR) L,NSE_EQ,EQ,ES
758558,KALPATARU,KALPATARU LIMITED,NSE_EQ,EQ,ES
19653,KALYANI,KALYANI COMMERCIALS LTD,NSE_EQ,BE,ES
15156,KALYANIFRG,KALYANI FORGE LIMITED,NSE_EQ,EQ,ES
2955,KALYANKJIL,KALYAN JEWELLERS IND LTD,NSE_EQ,EQ,ES
762732,KAMAHOLD,KAMA HOLDINGS LTD.,NSE_EQ,EQ,ES
764738,KAMANWALA,KAMANWALA HOUSING CONST L,NSE_EQ,EQ,ES
1826,KAMATHOTEL,KAMAT HOTELS (I) LTD,NSE_EQ,EQ,ES
13461,KAMDHENU,KAMDHENU LIMITED,NSE_EQ,BE,ES
13814,KAMOPAINTS,KAMDHENU VENTURES LIMITED,NSE_EQ,EQ,ES
25786,KANANIIND,KANANI INDUSTRIES LTD,NSE_EQ,EQ,ES
762737,KANCHI,KANCHI KARPOORAM LTD.,NSE_EQ,EQ,ES
765090,KANCOTEA,KANCO TEA & INDS. LTD.,NSE_EQ,EQ,ES
9805,KANORICHEM,KANORIACHEMICALS-,NSE_EQ,BE,ES
1782,KANPRPLA,KANPUR PLASTIPACK LIMITED,NSE_EQ,EQ,ES
1196,KANSAINER,KANSAI NEROLAC PAINTS LTD,NSE_EQ,EQ,ES
18967,KAPSTON,KAPSTON SERVICES LIMITED,NSE_EQ,EQ,ES
24385,KARMAENG,KARMA ENERGY LIMITED,NSE_EQ,EQ,ES
1838,KARURVYSYA,KARUR VYSYA BANK LTD,NSE_EQ,EQ,ES
15140,KAUSHALYA,KAUSHALYA INFRA DEV LTD.,NSE_EQ,BE,ES
15244,KAVDEFENCE,KAVVERI DFS & WIR TEC LTD,NSE_EQ,EQ,ES
10276,KAYA,KAYA LIMITED,NSE_EQ,EQ,ES
12092,KAYNES,KAYNES TECHNOLOGY IND LTD,NSE_EQ,EQ,ES
1841,KCP,KCP LTD,NSE_EQ,EQ,ES
8849,KCPSUGIND,KCPSUGARINDUS,NSE_EQ,BE,ES
14908,KDDL,KDDL LIMITED,NSE_EQ,EQ,ES
13260,KEC,KEC INTL. LIMITED,NSE_EQ,EQ,ES
18220,KECL,KIRLOSKAR ELECTRIC CO LTD,NSE_EQ,EQ,ES
778,KEEPLEARN,DSJ KEEP LEARNING LTD,NSE_EQ,EQ,ES
13310,KEI,KEI INDUSTRIES LTD.,NSE_EQ,EQ,ES
13430,KELLTONTEC,KELLTON TECH SOL LTD,NSE_EQ,EQ,ES
11841,KENNAMET,KENNAMETAL INDIA LIMITED,NSE_EQ,EQ,ES
13121,KERNEX,KERNEX MICROSYS(I) LTD,NSE_EQ,EQ,ES
4981,KESORAMIND,KESORAM INDUSTRIES LTD,NSE_EQ,BE,ES
4157,KEYFINSERV,KEYNOTE FIN SERV LTD.,NSE_EQ,EQ,ES
13359,KFINTECH,KFIN TECHNOLOGIES LIMITED,NSE_EQ,EQ,ES
433,KHADIM,KHADIM INDIA LIMITED,NSE_EQ,BE,ES
896,KHAICHEM,KHAITAN CHEM & FERT LTD,NSE_EQ,EQ,ES
3912,KHAITANLTD,KHAITAN (INDIA)LTD.,NSE_EQ,EQ,ES
9641,KHANDSE,KHANDWALA SECURITIES LTD,NSE_EQ,EQ,ES
21119,KICL,KALYANI INVEST CO LTD,NSE_EQ,EQ,ES
19941,KILITCH,KILITCH DRUGS INDIA LTD,NSE_EQ,BE,ES
4847,KIMS,KRISHNA INST OF MED SCI L,NSE_EQ,EQ,ES
18944,KINGFA,KINGFA SCI & TEC IND LTD.,NSE_EQ,EQ,ES
19126,KIOCL,KIOCL LIMITED,NSE_EQ,EQ,ES
762742,KIRANVYPAR,KIRAN VYAPAR LTD.,NSE_EQ,EQ,ES
16639,KIRIINDUS,KIRI INDUSTRIES LIMITED,NSE_EQ,EQ,ES
14466,KIRLFER,KIRLOSKAR FERROUS IND LTD,NSE_EQ,EQ,ES
18581,KIRLOSBROS,KIRLOSKAR BROTHERS LTD,NSE_EQ,EQ,ES
20936,KIRLOSENG,KIRLOSKAR OIL ENG LTD,NSE_EQ,EQ,ES
19025,KIRLOSIND,KIRLOSKAR INDUSTRIES LTD,NSE_EQ,EQ,ES
15180,KIRLPNU,KIRLOSKAR PNEUMATIC COM L,NSE_EQ,EQ,ES
763294,KISSHT,ONEMI TECHNOLOGY SOL LTD,NSE_EQ,EQ,ES
28899,KITEX,KITEX GARMENTS LTD,NSE_EQ,EQ,ES
764743,KJMCFIN,K J M C FINANCIAL SERV L,NSE_EQ,EQ,ES
13381,KKCL,KEWAL KIRAN CLOTHING LTD,NSE_EQ,EQ,ES
762747,KLBRENG-B,KILBURN ENGINEERING LTD.,NSE_EQ,EQ,ES
764748,KMCSHIL,K M C SPECIALITY HOSP I L,NSE_EQ,EQ,ES
27084,KMEW,KNOWLEDGE MARINE & EN W L,NSE_EQ,EQ,ES
14667,KMSUGAR,K M SUGAR MILLS LTD,NSE_EQ,EQ,ES
763839,KNACK,KNACK PACKAGING LIMITED,NSE_EQ,EQ,ES
760923,KNAGRI,KN AGRI RESOURCES LIMITED,NSE_EQ,EQ,ES
15283,KNRCON,KNR CONSTRU LTD.,NSE_EQ,EQ,ES
3009,KOHINOOR,KOHINOOR FOODS LIMITED,NSE_EQ,EQ,ES
16827,KOKUYOCMLN,KOKUYO CAMLIN LIMITED,NSE_EQ,EQ,ES
15124,KOLTEPATIL,KOLTE PATIL DEV. LTD.,NSE_EQ,EQ,ES
4951,KOPRAN,KOPRAN LTD,NSE_EQ,BE,ES
1922,KOTAKBANK,KOTAK MAHINDRA BANK LTD,NSE_EQ,EQ,ES
11647,KOTARISUG,KOTHARI SUG & CHEM LTD.,NSE_EQ,EQ,ES
4594,KOTHARIPET,KOTHARI PETROCHEM LTD,NSE_EQ,EQ,ES
5528,KOTHARIPRO,KOTHARI PRODUCTS LTD,NSE_EQ,EQ,ES
762752,KOTIC,KOTHARI INDUSTRIAL CORP L,NSE_EQ,EQ,ES
761337,KOTYARK,KOTYARK INDUSTRIES LTD,NSE_EQ,BE,ES
5192,KOVAI,KOVAI MEDICAL CENTER & HO,NSE_EQ,EQ,ES
27079,KPEL,K.P. ENERGY LIMITED,NSE_EQ,EQ,ES
5108,KPIGREEN,KPI GREEN ENERGY LIMITED,NSE_EQ,EQ,ES
1814,KPIL,KALPATARU PROJECT INT LTD,NSE_EQ,EQ,ES
9683,KPITTECH,KPIT TECHNOLOGIES LIMITED,NSE_EQ,EQ,ES
762757,KPL,KWALITY PHARMACEUTICALS L,NSE_EQ,EQ,ES
14912,KPRMILL,KPR MILL LTD.,NSE_EQ,EQ,ES
10577,KRBL,KRBL LIMITED,NSE_EQ,EQ,ES
1937,KREBSBIO,KREBS BIOCHEMICALS & IND,NSE_EQ,EQ,ES
11488,KRIDHANINF,KRIDHAN INFRA LIMITED,NSE_EQ,BE,ES
12847,KRISHANA,KRISHANA PHOSCHEM LIMITED,NSE_EQ,EQ,ES
756782,KRISHIVAL,KRISHIVAL FOODS LIMITED,NSE_EQ,EQ,ES
761192,KRISHNADEF,KRISHNA DEF AND ALD IND L,NSE_EQ,EQ,ES
6417,KRITI,KRITI INDUSTRIES IND LTD,NSE_EQ,EQ,ES
9288,KRITIKA,KRITIKA WIRES LIMITED,NSE_EQ,EQ,ES
11432,KRITINUT,KRITI NUTRIENTS LIMITED,NSE_EQ,EQ,ES
25643,KRN,KRN HEAT EXCHANGE N REF L,NSE_EQ,EQ,ES
24025,KRONOX,KRONOX LAB SCIENCES LTD,NSE_EQ,EQ,ES
25252,KROSS,KROSS LIMITED,NSE_EQ,EQ,ES
5359,KRSNAA,KRSNAA DIAGNOSTICS LTD,NSE_EQ,EQ,ES
23175,KRYSTAL,KRYSTAL INTEGRATED SER L,NSE_EQ,EQ,ES
1949,KSB,KSB LIMITED,NSE_EQ,EQ,ES
14972,KSCL,KAVERI SEED CO. LTD.,NSE_EQ,EQ,ES
764753,KSE,KSE LTD.,NSE_EQ,EQ,ES
760433,KSHINTL,KSH INTERNATIONAL LIMITED,NSE_EQ,EQ,ES
10407,KSHITIJPOL,KSHITIJ POLYLINE LIMITED,NSE_EQ,EQ,ES
18889,KSL,KALYANI STEELS LIMITED,NSE_EQ,EQ,ES
11060,KSOLVES,KSOLVES INDIA LIMITED,NSE_EQ,EQ,ES
759987,KSR,KSR FOOTWEAR LIMITED,NSE_EQ,EQ,ES
8054,KTKBANK,KARNATAKA BANK LIMITED,NSE_EQ,EQ,ES
13870,KUANTUM,KUANTUM PAPERS LIMITED,NSE_EQ,EQ,ES
764116,KUSUMGAR,KUSUMGAR LIMITED,NSE_EQ,EQ,ES
760946,KWIL,KWALITY WALL'S (INDIA) L,NSE_EQ,EQ,ES
764758,LADDERUP,LADDERUP FINANCE LTD.,NSE_EQ,EQ,ES
5865,LAGNAM,LAGNAM SPINTEX LIMITED,NSE_EQ,EQ,ES
762762,LAHOTIOV,LAHOTI OVERSEAS LTD.,NSE_EQ,EQ,ES
764763,LAKSHMIMIL,LAKSHMI MILLS CO. LTD.,NSE_EQ,EQ,ES
14924,LAL,LORENZINI APPARELS LTD,NSE_EQ,EQ,ES
765361,LALITHAA,LALITHAA JEWELLERY MART L,NSE_EQ,EQ,ES
11654,LALPATHLAB,DR. LAL PATH LABS LTD.,NSE_EQ,EQ,ES
6407,LAMBODHARA,LAMBODHARA TEXTILES LTD.,NSE_EQ,EQ,ES
9392,LANCER,LANCER CONTAINER LINES L,NSE_EQ,EQ,ES
23027,LANCORHOL,LANCOR HOLDINGS LIMITED,NSE_EQ,EQ,ES
13276,LANDMARK,LANDMARK CARS LIMITED,NSE_EQ,EQ,ES
17376,LANDSMILL,LANDSMILL GREEN LIMITED,NSE_EQ,EQ,ES
14423,LAOPALA,LA OPALA RG LIMITED,NSE_EQ,EQ,ES
21713,LASA,LASA SUPERGENERICS LTD,NSE_EQ,EQ,ES
764126,LASERPOWER,LASER POWER & INFRA LTD,NSE_EQ,EQ,ES
6818,LATENTVIEW,LATENT VIEW ANALYTICS LTD,NSE_EQ,EQ,ES
15840,LATTEYS,LATTEYS INDUSTRIES LTD,NSE_EQ,EQ,ES
19234,LAURUSLABS,LAURUS LABS LIMITED,NSE_EQ,EQ,ES
6568,LAXMICOT,LAXMI COTSPIN LIMITED,NSE_EQ,EQ,ES
29171,LAXMIDENTL,LAXMI DENTAL LIMITED,NSE_EQ,EQ,ES
758863,LAXMIINDIA,LAXMI INDIA FINANCE LTD,NSE_EQ,EQ,ES
7529,LCCINFOTEC,LCC INFOTECH LTD,NSE_EQ,EQ,ES
764296,LCL,LOHIA CORP LIMITED,NSE_EQ,EQ,ES
764523,LEAPIND,LEAP INDIA LIMITED,NSE_EQ,EQ,ES
765095,LEENEE,LEE & NEE SOFTWARES (E) L,NSE_EQ,EQ,ES
760300,LEMERITE,LE MERITE EXPORTS LIMITED,NSE_EQ,EQ,ES
2606,LEMONTREE,LEMON TREE HOTELS LTD,NSE_EQ,EQ,ES
759605,LENSKART,LENSKART SOLUTIONS LTD,NSE_EQ,EQ,ES
14459,LEXUS,LEXUS GRANITO (INDIA) LTD,NSE_EQ,EQ,ES
7902,LFIC,LAKSHMI FIN IND CORP LTD,NSE_EQ,EQ,ES
18321,LGBBROSLTD,LG BALAKRISHNAN & BROS,NSE_EQ,EQ,ES
760213,LGEINDIA,LG ELECTRONICS INDIA LTD,NSE_EQ,EQ,ES
19876,LGHL,LAXMI GOLDORNA HOUSE LTD,NSE_EQ,EQ,ES
11082,LIBAS,LIBAS CONSU PRODUCTS LTD,NSE_EQ,EQ,ES
1994,LIBERTSHOE,LIBERTY SHOES LTD,NSE_EQ,EQ,ES
1997,LICHSGFIN,LIC HOUSING FINANCE LTD,NSE_EQ,EQ,ES
9480,LICI,LIFE INSURA CORP OF INDIA,NSE_EQ,EQ,ES
578,LIKHITHA,LIKHITHA INFRASTRUC LTD,NSE_EQ,EQ,ES
6951,LINC,LINC LIMITED,NSE_EQ,EQ,ES
11596,LINCOLN,LINCOLN PHARMA LTD,NSE_EQ,EQ,ES
1627,LINDEINDIA,LINDE INDIA LIMITED,NSE_EQ,EQ,ES
765100,LKPSEC,L K P SECURITIES LTD.,NSE_EQ,EQ,ES
17801,LLOYDSENGG,LLOYDS ENGG WORK LIMITED,NSE_EQ,EQ,ES
25807,LLOYDSENT,LLOYDS ENTERPRISES LTD,NSE_EQ,EQ,ES
17313,LLOYDSME,LLOYDS METALS N ENERGY L,NSE_EQ,EQ,ES
1979,LMW,LMW LIMITED,NSE_EQ,EQ,ES
3220,LODHA,LODHA DEVELOPERS LIMITED,NSE_EQ,EQ,ES
13439,LOKESHMACH,LOKESH MACHINES LTD,NSE_EQ,BE,ES
18232,LORDSCHLO,LORDS CHLORO ALKALI LTD,NSE_EQ,EQ,ES
764768,LOTUSCHO,LOTUS CHOCOLATE CO. LTD.,NSE_EQ,EQ,ES
758147,LOTUSDEV,SRI LOTUS DEVLPRS N RTY L,NSE_EQ,BE,ES
16807,LOTUSEYE,LOTUS EYE HOSP & INST L,NSE_EQ,EQ,ES
22415,LOVABLE,LOVABLE LINGERIE LTD,NSE_EQ,EQ,ES
10590,LOYALTEX,LOYAL TEXTILE MILLS LTD,NSE_EQ,EQ,ES
16863,LPDC,LANDMARK PR.DEV.CO.LTD,NSE_EQ,EQ,ES
11483,LT,LARSEN & TOUBRO LTD.,NSE_EQ,EQ,ES
24948,LTF,L&T FINANCE LIMITED,NSE_EQ,EQ,ES
13816,LTFOODS,LT FOODS LIMITED,NSE_EQ,EQ,ES
17818,LTM,LTM LIMITED,NSE_EQ,EQ,ES
18564,LTTS,L&T TECHNOLOGY SER. LTD.,NSE_EQ,EQ,ES
2018,LUMAXIND,LUMAX INDUSTRIES LTD,NSE_EQ,EQ,ES
14014,LUMAXTECH,LUMAX AUTO TECH LTD,NSE_EQ,EQ,ES
10440,LUPIN,LUPIN LIMITED,NSE_EQ,EQ,ES
11301,LUXIND,LUX INDUSTRIES LIMITED,NSE_EQ,EQ,ES
2841,LXCHEM,LAXMI ORGANIC INDUS LTD,NSE_EQ,EQ,ES
7248,LYKALABS,LYKA LABS LTD.,NSE_EQ,BE,ES
2031,M&M,MAHINDRA & MAHINDRA LTD,NSE_EQ,EQ,ES
13285,M&MFIN,M&M FIN. SERVICES LTD,NSE_EQ,EQ,ES
15017,MAANALU,MAAN ALUMINIUM LIMITED,NSE_EQ,EQ,ES
22347,MACPOWER,MACPOWER CNC MACHINES LTD,NSE_EQ,EQ,ES
15151,MADHAV,MADHAV MARBLE & GRANITE,NSE_EQ,EQ,ES
762767,MADHAVIPL,MADHAV INFRA PROJECTS L,NSE_EQ,EQ,ES
13668,MADHUCON,MADHUCON PROJECTS LTD.,NSE_EQ,BE,ES
4911,MADRASFERT,MADRAS FERTILISERS LTD,NSE_EQ,EQ,ES
762772,MAFATIND,MAFATLAL INDUSTRIES LTD.,NSE_EQ,EQ,ES
21392,MAGADSUGAR,MAGADH SUGAR & ENERGY LTD,NSE_EQ,EQ,ES
14957,MAGNUM,MAGNUM VENTURES LTD.,NSE_EQ,EQ,ES
11377,MAHABANK,BANK OF MAHARASHTRA,NSE_EQ,EQ,ES
5239,MAHAPEXLTD,MAHA RASHTRA APEX COPR. L,NSE_EQ,EQ,ES
17531,MAHASTEEL,MAHAMAYA STEEL INDS LTD,NSE_EQ,BE,ES
17603,MAHEPC,MAHINDRA EPC IRRIG LTD,NSE_EQ,EQ,ES
9577,MAHESHWARI,MAHESHWARI LOGISTICS LTD.,NSE_EQ,BE,ES
8050,MAHLIFE,MAHINDRA LIFESPACE DEVLTD,NSE_EQ,EQ,ES
385,MAHLOG,MAHINDRA LOGISTIC LIMITED,NSE_EQ,EQ,ES
