symbol,ltp,level,which,level_c,level_d,mcap_cr,level_52,pct,gap,score,max_score,failing,eligible,bucket,px,atr_pct,turnover_cr,ret_12m,ret_3m,ret_1m,dist_50dma,dist_200dma,dma200_slope,base_tight,base_depth_pct,spike_level,screened_ok,pre_score,pre_passed,pre_max,btst_ready,gate_failed,brk_score
GEECEE,371.9,374.8,C+D,374.8,374.8,765.37,393.9,-0.7737459978655373,0.7737459978655373,6,8,"c04,c12",False,OTHER,,,,,,,,,,,,,,,,,,,
MANYAVAR,524.9,529.0,C,529.0,520.0,12616.11,796.55,-0.7750472589792103,0.7750472589792103,6,8,"c04,c05",False,OTHER,,,,,,,,,,,,,,,,,,,
THELEELA,507.0,511.0,D,527.0,511.0,17213.21,527.0,-0.7827788649706457,0.7827788649706457,7,8,c03,False,OTHER,,,,,,,,,,,,,,,,,,,
CASTROLIND,193.43,195.0,C,195.0,190.1,19113.59,212.4,-0.8051282051282017,0.8051282051282017,5,8,"c03,c04,c05",False,OTHER,,,,,,,,,,,,,,,,,,,
DIVGIITTS,1056.2,1065.0,C+D,1065.0,1065.0,3271.21,1065.0,-0.8262910798122023,0.8262910798122023,8,8,,True,FIRED,1056.2,3.92174159012916,5.180864847812195,69.73885094415428,52.102529214515194,9.179240577311564,16.205509061048808,46.393524917400455,4.673325566271824,5.057807097798326,-44.57277109925176,2.115019011406849,True,,,,,,1.0
KEI,5659.8,5708.0,C+D,5708.0,5708.0,53747.88,5708.0,-0.8444288717589318,0.8444288717589318,7,8,c08,False,OTHER,,,,,,,,,,,,,,,,,,,
AUROPHARMA,1648.0,1662.4,C,1662.4,1636.8,95138.9,1662.4,-0.8662175168431239,0.8662175168431239,7,8,c03,False,OTHER,,,,,,,,,,,,,,,,,,,
RADICO,4550.0,4590.3,C,4590.3,4494.4,61178.4,4590.3,-0.8779382611158352,0.8779382611158352,7,8,c03,False,OTHER,,,,,,,,,,,,,,,,,,,
WELCORP,1848.5,1865.0,C,1865.0,1700.0,48463.46,1865.0,-0.8847184986595175,0.8847184986595175,7,8,c03,False,OTHER,,,,,,,,,,,,,,,,,,,
VADILALIND,7380.0,7449.0,D,7478.5,7449.0,5344.39,7478.5,-0.9262988320579945,0.9262988320579945,7,8,c07,True,FIRED,7380.0,3.1925087108013934,14.378626507499998,42.278773857721234,71.47238940155454,15.132605304212166,14.805169097755755,41.271056529517594,2.994205587273946,3.6554880414015294,-45.46919049536851,2.5588952071486704,True,,,,,,1.0
HEG,683.6,690.0,D,698.0,690.0,13262.51,698.0,-0.9275362318840547,0.9275362318840547,8,8,,True,WATCH,683.6,4.05782514478235,188.0929888589087,29.629284469095385,13.122623499737562,25.41968907623533,19.270905325623012,21.440425942674636,2.181785700148642,3.885041091472505,-31.768117711163946,1.1594202898550732,True,4.0,"ret1m>=10,dist50>=12,200slope>=2,depth>=-45",8.0,False,,
TASTYBITE,9524.5,9614.5,C,9614.5,9492.5,2431.22,10789.0,-0.936086119923033,0.936086119923033,7,8,c04,True,FIRED,9524.5,3.59261453544618,3.169227675,-12.426443545421106,25.330613856174743,4.733890477237734,10.541770153896145,20.41254682429212,0.14214431873751376,4.021589708946584,-33.12184720994331,1.5706806282722585,True,,,,,,1.0
ASTERDM,867.15,875.35,C,875.35,839.4,76572.07,875.35,-0.9367681498829092,0.9367681498829092,7,8,c03,False,OTHER,,,,,,,,,,,,,,,,,,,
HAL,4928.0,4975.0,C,4975.0,4836.3,330121.95,4978.0,-0.9447236180904521,0.9447236180904521,7,8,c03,False,OTHER,,,,,,,,,,,,,,,,,,,
UNITDSPR,1522.0,1536.8,D,1548.0,1536.8,108641.67,1548.0,-0.9630400832899502,0.9630400832899502,7,8,c07,True,SCREENED,1522.0,2.0893575998817933,136.5730886737793,14.980740057636876,21.13976205228134,9.836187748499036,10.435821755201369,11.495051709935833,0.9009203285856193,2.274333281453358,-21.21290676547859,0.8206314566619799,True,1.0,depth>=-45,8.0,False,atr<3%,
PRUDENT,3379.7,3412.6,C,3412.6,3340.9,13912.67,3412.6,-0.964074312840652,0.964074312840652,7,8,c03,False,OTHER,,,,,,,,,,,,,,,,,,,
NAZARA,354.5,358.0,C,358.0,343.8,13159.05,363.25,-0.9776536312849162,0.9776536312849162,7,8,c03,False,OTHER,,,,,,,,,,,,,,,,,,,
LANDMARK,561.35,566.95,C+D,566.95,566.95,2234.93,662.8,-0.987741423405948,0.987741423405948,6,8,"c04,c07",True,WATCH,561.35,4.465637839990727,141.30855164111907,14.095528455284567,52.024373730534876,32.393867924528294,20.778611854322037,23.358511575262163,-2.1423891959612584,4.907200297193035,-40.118176206014645,0.7092198581560183,True,3.0,"ret1m>=10,dist50>=12,depth>=-45",8.0,False,,
GALAXYSURF,2084.8,2105.6,D,2114.0,2105.6,7398.31,2456.9,-0.9878419452887409,0.9878419452887409,6,8,"c04,c06",True,SCREENED,2084.8,2.6316321245111296,2.2907954420208743,-21.541470784666984,12.80164782377069,4.203531308073716,8.738625793909915,8.088742691896854,-1.5543282771448674,3.271541206432496,-28.286474164133736,1.2332012563071482,True,1.0,depth>=-45,8.0,False,atr<3%,
SHOPERSTOP,425.9,430.4,C,430.4,425.0,4072.25,572.0,-1.0455390334572492,1.0455390334572492,7,8,c04,True,WATCH,425.9,4.191124574790937,4.897707415066681,-18.868465549814605,27.80195048762191,16.60506502395618,14.245094675973856,14.54390204325453,-3.742564411971838,4.521605736675282,-35.88522021212099,1.2705867991728015,True,4.0,"ret1m>=10,dist50>=12,depth>=-45,px<=500",8.0,False,,
AETHER,1597.5,1614.4,D,1619.9,1614.4,21164.96,1619.9,-1.0468285431119977,1.0468285431119977,8,8,,True,WATCH,1597.5,3.3261794071722,40.730646762213745,108.10264432927639,39.28851390653196,6.443226814083691,18.502572820424646,48.49124469267076,7.899351032641921,4.261079937999625,-44.77205304844293,1.1958860898084733,True,5.0,"ret12m>=40,dist200>=25,dist50>=12,200slope>=2,depth>=-45",8.0,False,,
MOTHERSON,167.99,169.8,C,169.8,155.25,178784.36,169.8,-1.065959952885749,1.065959952885749,7,8,c03,False,OTHER,,,,,,,,,,,,,,,,,,,
360ONE,1175.6,1188.5,D,1197.0,1188.5,48063.05,1236.2,-1.0854017669331166,1.0854017669331166,7,8,c06,True,SCREENED,1175.6,2.7511790260786286,151.11037316375123,11.749049429657777,9.104408352668214,4.127546501328605,5.751758166736232,6.308831194182729,0.5413771002804824,2.9162132390908404,-23.765251342619376,0.5966867333609516,True,1.0,depth>=-45,8.0,False,atr<3%,
SAREGAMA,530.05,535.9,D,574.5,535.9,10063.78,574.5,-1.091621571188659,1.091621571188659,7,8,c07,True,WATCH,530.05,5.018395642583837,54.93240863083496,12.501327998840296,58.200274380407954,10.61143290851998,9.038657730501631,34.53942087317412,1.1330091186118052,4.2093276751251425,-42.703864938800386,6.398738218700384,True,4.0,"ret1m>=10,dist200>=25,depth>=-45,spike>=3",8.0,False,,
ZENITHEXPO,238.16,240.99,C+D,240.99,240.99,128.49,351.65,-1.1743225859994242,1.1743225859994242,4,8,"c04,c05,c06,c12",False,OTHER,,,,,,,,,,,,,,,,,,,
HTMEDIA,27.66,28.0,D,31.3,28.0,638.01,31.3,-1.2142857142857137,1.2142857142857137,6,8,"c11,c12",False,OTHER,,,,,,,,,,,,,,,,,,,
VARROC,825.95,836.3,C,836.3,691.15,12551.51,836.3,-1.237594164773396,1.237594164773396,7,8,c03,False,OTHER,,,,,,,,,,,,,,,,,,,
NRAIL,527.75,534.4,D,574.0,534.4,908.6,574.0,-1.244386227544906,1.244386227544906,6,8,"c03,c12",False,OTHER,,,,,,,,,,,,,,,,,,,
ABCAPITAL,407.75,413.0,D,430.7,413.0,108106.64,430.7,-1.2711864406779663,1.2711864406779663,8,8,,True,SCREENED,407.75,2.937724659841136,145.90832949589432,44.5921985815603,18.42870010358073,-0.13470188817336082,5.2114162781430995,15.531106796324256,3.361853325543307,2.9676235084516924,-30.338980095149815,1.1983096875884947,True,4.0,"ret12m>=40,200slope>=2,depth>=-45,px<=500",8.0,False,atr<3%,
RAMCOIND,377.2,382.2,C+D,382.2,382.2,3277.57,398.05,-1.3082155939298796,1.3082155939298796,7,8,c06,True,FIRED,377.2,3.7825708226026356,45.445143964967194,28.016293165957727,34.71428571428572,2.5696804894629555,15.264615947201342,23.22597183117525,-0.20937477734525034,4.164871954515556,-39.65201624895751,5.200156179860094,True,,,,,,2.0
KINGFA,5622.5,5699.4,C+D,5699.4,5699.4,7220.71,5699.4,-1.3492648348948948,1.3492648348948948,8,8,,True,WATCH,5622.5,3.4396239598551737,4.747088079999999,75.29228371005456,8.149961745602718,9.24900417759642,9.30358694616762,22.25102329041335,1.5260439602065468,3.708910850936742,-31.098010316875456,2.5178571428571495,True,2.0,"ret12m>=40,depth>=-45",8.0,False,,
APOLLOHOSP,8912.0,9036.5,D,9050.0,9036.5,128213.65,9050.0,-1.3777458086648593,1.3777458086648593,7,8,c07,True,SCREENED,8912.0,1.522425621954347,237.512475425,22.51855925213089,11.337372727840588,0.8030765750480784,2.657436098280219,14.399666505460518,1.6797210482487834,1.8223117930134185,-24.406573341448567,0.4551004551004656,True,1.0,depth>=-45,8.0,False,atr<3%,
SHRIRAMFIN,1137.8,1153.7,C,1153.7,1108.0,261397.46,1153.7,-1.37817456877872,1.37817456877872,7,8,c03,False,OTHER,,,,,,,,,,,,,,,,,,,
BAJAJHLDNG,11471.0,11632.0,C+D,11632.0,11632.0,127175.77,14763.0,-1.3841127922971115,1.3841127922971115,5,8,"c04,c06,c07",True,SCREENED,11471.0,2.078533444586971,58.64416342999999,-17.242623187360216,14.423940149625935,7.668481321569365,7.927816040043667,6.154135879329825,-1.5313419357601776,2.5917934104179987,-26.169188445667125,0.2931539920675963,True,1.0,depth>=-45,8.0,False,atr<3%,
CENTUM,3861.2,3916.0,C+D,3916.0,3916.0,5710.07,3916.0,-1.399387129724213,1.399387129724213,8,8,,True,FIRED,3861.2,3.8700020489154467,11.822448997108154,83.59563599959043,27.79083236802913,5.8559024187162745,7.063435877414048,36.071730345564475,3.8735781943952885,4.955611331282272,-43.3069433693501,2.712216584578808,True,,,,,,0.0
ARROWGREEN,772.3,783.4,C,783.4,735.0,1152.82,801.0,-1.416900689303041,1.416900689303041,7,8,c03,False,OTHER,,,,,,,,,,,,,,,,,,,
BASF,4031.6,4090.0,D,4250.0,4090.0,17498.38,4829.9,-1.427872860635699,1.427872860635699,5,8,"c03,c04,c05",False,OTHER,,,,,,,,,,,,,,,,,,,
GATECH,0.68,0.69,D,0.77,0.69,82.33,0.93,-1.449275362318826,1.449275362318826,4,8,"c04,c07,c11,c12",False,OTHER,,,,,,,,,,,,,,,,,,,
SIKKO,6.11,6.2,C,6.2,5.59,246.66,6.83,-1.451612903225804,1.451612903225804,5,8,"c03,c11,c12",False,OTHER,,,,,,,,,,,,,,,,,,,
SONACOMS,812.5,824.6,C,824.6,773.2,50926.2,824.6,-1.467378122726173,1.467378122726173,7,8,c03,False,OTHER,,,,,,,,,,,,,,,,,,,
LLOYDSENT,82.55,83.8,D,84.16,83.8,12511.62,84.16,-1.4916467780429594,1.4916467780429594,7,8,c11,True,WATCH,82.55,3.790776601885289,47.11188403544353,5.937907425488009,13.8777796008992,4.6659022762332025,9.229530716566558,28.574143123065255,2.1761948008332865,4.797610796338619,-51.443915719917676,1.0739783576481532,True,3.0,"dist200>=25,200slope>=2,px<=500",8.0,False,,
GULFOILLUB,1177.4,1195.3,D,1230.4,1195.3,5880.82,1329.0,-1.4975320003346326,1.4975320003346326,7,8,c04,True,WATCH,1177.4,3.582955031582527,13.564826025868225,0.38366233202062894,26.30336672195974,12.476112445550559,14.264862811018597,10.371359558826532,-1.5185404067314612,3.1024376807920735,-27.633230151426414,2.243642965949433,True,3.0,"ret1m>=10,dist50>=12,depth>=-45",8.0,False,,
BAJAJ-AUTO,11677.0,11856.0,C,11856.0,11590.0,326863.84,11856.0,-1.5097840755735492,1.5097840755735492,7,8,c03,False,OTHER,,,,,,,,,,,,,,,,,,,
PNBHOUSING,1149.3,1167.0,C,1167.0,1132.7,30308.46,1167.0,-1.5167095115681273,1.5167095115681273,7,8,c03,False,OTHER,,,,,,,,,,,,,,,,,,,
THEJO,2215.2,2249.5,C,2249.5,2136.0,2370.29,2273.9,-1.5247832851744914,1.5247832851744914,7,8,c03,False,OTHER,,,,,,,,,,,,,,,,,,,
BALRAMCHIN,655.25,665.5,C,665.5,641.95,13104.8,665.5,-1.5401953418482344,1.5401953418482344,8,8,,True,WATCH,655.25,3.6627254817715427,57.32318197910645,15.148056243943287,19.375108554506546,15.58475423903085,14.125029632535302,32.08981084586042,3.0733611057939703,3.467091968825971,-38.16679188580016,1.5875476723625992,True,5.0,"ret1m>=10,dist200>=25,dist50>=12,200slope>=2,depth>=-45",8.0,False,,
EXIDEIND,485.4,493.0,C,493.0,461.4,41290.81,493.0,-1.5415821501014246,1.5415821501014246,7,8,c03,False,OTHER,,,,,,,,,,,,,,,,,,,
TI,503.2,511.1,C,511.1,489.9,12348.99,549.7,-1.545685775777741,1.545685775777741,7,8,c03,False,OTHER,,,,,,,,,,,,,,,,,,,
DIACABS,360.5,366.2,C,366.2,342.0,18764.23,366.2,-1.5565264882577796,1.5565264882577796,7,8,c03,False,OTHER,,,,,,,,,,,,,,,,,,,
CIPLA,1467.7,1491.2,C+D,1491.2,1491.2,118599.79,1673.0,-1.575912017167382,1.575912017167382,5,8,"c04,c06,c07",True,SCREENED,1467.7,2.132588165992831,198.98309066673158,-1.2779950088044667,2.1577260306050228,2.8737681524729997,2.9408668639959723,4.665445805545909,-0.723962789156507,1.9828523117299572,-21.82806121433242,0.4987129060680662,True,1.0,depth>=-45,8.0,False,atr<3%,
HNDFDS,585.6,595.0,C+D,595.0,595.0,7131.34,595.0,-1.5798319327731056,1.5798319327731056,8,8,,True,WATCH,585.6,3.041448302793838,5.005255565266419,4.403632467611329,12.463988145090422,2.8180164254284046,5.300635795665598,12.540610228395433,0.8070348435475383,3.1834288455817936,-24.949581883534666,0.18521224797434233,True,1.0,depth>=-45,8.0,False,,
CUPID,262.71,267.0,C,267.0,234.5,34908.58,267.0,-1.6067415730337158,1.6067415730337158,7,8,c03,False,OTHER,,,,,,,,,,,,,,,,,,,
SAILIFE,1426.2,1449.8,C,1449.8,1338.0,30256.35,1449.8,-1.6278107325148234,1.6278107325148234,7,8,c03,False,OTHER,,,,,,,,,,,,,,,,,,,
PVRINOX,1144.0,1163.0,D,1194.2,1163.0,11267.57,1249.7,-1.633705932932072,1.633705932932072,7,8,c04,True,WATCH,1144.0,3.740010371098628,57.85665145441497,10.403402230062841,11.773326819736196,14.165961173222353,12.587786466773032,11.115346696393292,-0.3011850670037952,3.0071925223325313,-21.97764192484415,2.0683718950320618,True,3.0,"ret1m>=10,dist50>=12,depth>=-45",8.0,False,,
NELCO,1007.6,1024.6,D,1026.0,1024.6,2275.76,1026.0,-1.6591840718328994,1.6591840718328994,7,8,c07,True,WATCH,1007.6,4.642574622046554,41.8366285061145,19.1086926485448,47.40692238958513,11.781669925621618,15.663602189385228,35.26098604900256,0.9359125344524877,4.532682045124322,-51.190707973500324,0.3030575336737451,True,3.0,"ret1m>=10,dist200>=25,dist50>=12",8.0,False,,
CHOLAFIN,1920.0,1952.5,C,1952.5,1875.0,162640.29,1952.5,-1.6645326504481435,1.6645326504481435,8,8,,True,WATCH,1920.0,3.4668895176478793,303.76432930029233,31.967830626248638,22.519305080208007,6.024627208298705,10.770977011857319,15.43161336312384,1.1661040641991693,2.8917069859125704,-33.449422565220864,2.064819654992167,True,1.0,depth>=-45,8.0,False,,
AVADHSUGAR,635.1,645.9,C,645.9,562.0,1269.37,645.9,-1.672085462145836,1.672085462145836,7,8,c03,False,OTHER,,,,,,,,,,,,,,,,,,,
COSMOFIRST,927.15,943.0,C,943.0,924.9,2431.68,1129.5,-1.68080593849417,1.68080593849417,8,8,,True,FIRED,927.15,4.442185327202795,13.785219909235535,-13.098699148574177,21.39443535188217,11.550258408957493,13.733663874780856,26.396424024997934,-0.23844700044076683,4.380120646600863,-40.53022398802029,2.2430419921875,True,,,,,,1.0
KENNAMET,3342.6,3400.3,C+D,3400.3,3400.3,7263.49,3400.3,-1.6969090962562206,1.6969090962562206,8,8,,True,WATCH,3342.6,3.171611908848758,4.772630450162353,,8.628250427926432,18.85222998387963,14.60706945639345,,,3.8011720746564697,-29.26506628321398,6.359088171039251,True,4.0,"ret1m>=10,dist50>=12,depth>=-45,spike>=3",8.0,False,,
SANSERA,3812.4,3880.1,C,3880.1,3457.5,23936.72,3880.1,-1.7448003917424761,1.7448003917424761,7,8,c03,False,OTHER,,,,,,,,,,,,,,,,,,,
ARCHIDPLY,95.3,97.0,C+D,97.0,97.0,190.84,113.0,-1.7525773195876317,1.7525773195876317,3,8,"c04,c05,c06,c11,c12",False,OTHER,,,,,,,,,,,,,,,,,,,
NAUKRI,1282.0,1305.6,D,1277.9,1305.6,82815.05,1437.8,-1.8075980392156794,1.8075980392156794,6,8,"c04,c07",True,SCREENED,1282.0,2.885280241008748,230.5435270822235,-4.4495754151091305,38.16888869242214,6.473979320688694,16.595802732998322,11.160583084293085,-1.202430945401911,3.1848444658725854,-30.43045436634736,2.255633275096258,True,2.0,"dist50>=12,depth>=-45",8.0,False,atr<3%,
TIIL,2675.3,2725.0,D,2749.0,2725.0,6153.03,2968.9,-1.8238532110091676,1.8238532110091676,8,8,,True,WATCH,2675.3,3.453284668967365,2.4562552053869626,-14.54626627509963,7.683952067304367,7.909811741301143,5.123065401559024,12.527466172007173,1.0204171630119996,3.748242648679084,-30.979814721903665,1.3717807545563954,True,1.0,depth>=-45,8.0,False,,
DIAMONDYD,1206.4,1228.9,D,1239.0,1228.9,2889.18,1239.0,-1.8309056880136707,1.8309056880136707,8,8,,True,WATCH,1206.4,3.7218182770850845,8.406735324734496,24.996111431733038,20.225221518169278,1.3100395139576282,4.9561873233813225,12.04549396594945,1.362937026176203,3.63038142348172,-30.108224882898327,1.586394964981519,True,1.0,depth>=-45,8.0,False,,
VINDHYATEL,2438.4,2484.9,C+D,2484.9,2484.9,2921.28,2484.9,-1.8713026681154172,1.8713026681154172,8,8,,True,FIRED,2438.4,5.9011174714382015,19.379488566723023,56.9920214174775,46.661857079641365,22.742375413591077,17.8936952954027,59.7815850892512,4.3148159567932165,5.8374795569442295,-61.20970564553654,3.183673469387749,True,,,,,,2.0
21STCENMGM,43.17,44.0,C,44.0,41.11,45.14,57.98,-1.8863636363636325,1.8863636363636325,4,8,"c03,c04,c11,c12",False,OTHER,,,,,,,,,,,,,,,,,,,
ALBERTDAVD,804.0,819.6,D,857.9,819.6,453.49,903.0,-1.9033674963396807,1.9033674963396807,4,8,"c03,c04,c05,c12",False,OTHER,,,,,,,,,,,,,,,,,,,
SOLARINDS,18820.0,19187.0,C+D,19187.0,19187.0,169682.05,19187.0,-1.9127534267993955,1.9127534267993955,8,8,,True,SCREENED,18820.0,2.3823440109306206,159.407583105,31.00375887512181,19.21200988154812,3.2024566790962883,3.390800745820144,25.16006622443887,3.2209647071260505,3.14578724970556,-37.4576536196383,1.133248998524139,True,3.0,"dist200>=25,200slope>=2,depth>=-45",8.0,False,atr<3%,
ETERNAL,310.25,316.35,D,319.7,316.35,289018.0,368.45,-1.9282440335071986,1.9282440335071986,8,8,,True,WATCH,310.25,3.268102744897188,1035.1095033392962,3.8146206001868466,26.21023137095704,8.783305301819055,11.82436781637719,13.722669591106818,-1.5064865039257969,3.1836315843374368,-32.79595191923009,1.0909129508399174,True,2.0,"depth>=-45,px<=500",8.0,False,,
SHAILY,3367.4,3434.0,C,3434.0,3233.9,14975.43,3434.0,-1.9394292370413484,1.9394292370413484,8,8,,True,WATCH,3367.4,3.7587291682023114,66.56930609495849,101.95513678148896,22.718658892128275,21.681004510699786,14.642933486309495,37.17960909196643,2.8894050991740805,5.060463151286468,-48.43040115276464,6.187578580005781,True,6.0,"ret12m>=40,ret1m>=10,dist200>=25,dist50>=12,200slope>=2,spike>=3",8.0,False,,
SGIL,617.9,630.2,C+D,630.2,630.2,968.36,633.25,-1.9517613456045806,1.9517613456045806,8,8,,True,SCREENED,617.9,2.9102027605021616,0.46802171990112307,17.04867804956669,9.362831858407073,2.335212403459974,5.871326141308164,14.48491687070974,1.0849289356187564,4.334819515345529,-33.354490637892745,1.694368209321917,True,1.0,depth>=-45,8.0,False,"turnover<2Cr,atr<3%",
JSWSTEEL,1302.0,1328.0,D,1335.0,1328.0,318416.49,1335.0,-1.957831325301205,1.957831325301205,7,8,c08,False,OTHER,,,,,,,,,,,,,,,,,,,
MANAKALUCO,44.59,45.5,C+D,45.5,45.5,300.41,68.12,-1.9999999999999925,1.9999999999999925,5,8,"c06,c11,c12",False,OTHER,,,,,,,,,,,,,,,,,,,
NGLFINE,3457.8,3529.0,C,3529.0,3349.0,2100.37,3529.0,-2.017568716350236,2.017568716350236,7,8,c03,False,OTHER,,,,,,,,,,,,,,,,,,,
PGEL,621.8,634.65,D,643.95,634.65,17810.4,644.4,-2.024738044591511,2.024738044591511,6,8,"c04,c06",True,WATCH,621.8,3.7270842057315603,155.18038835847963,-17.30833301339154,26.446365022877472,4.355127209419463,10.76887907469526,12.068293327923229,1.0927077880109382,3.8910936594735914,-31.214056914367173,1.8908247163024194,True,1.0,depth>=-45,8.0,False,,
USHAMART,516.8,527.5,C+D,527.5,527.5,15771.66,527.5,-2.0284360189573545,2.0284360189573545,8,8,,True,SCREENED,516.8,2.335111423173556,28.6359396314798,41.00954979536151,8.685594111461615,1.3134667352120433,3.8391140779773236,14.000272680373826,1.1495375209082281,3.2151391102268065,-27.96208530805687,0.5144840453190636,True,2.0,"ret12m>=40,depth>=-45",8.0,False,atr<3%,
REDINGTON,353.2,360.55,C,360.55,338.5,27721.17,360.55,-2.0385522118984944,2.0385522118984944,7,8,c03,False,OTHER,,,,,,,,,,,,,,,,,,,
ANANDRATHI,2131.5,2176.2,C+D,2176.2,2176.2,35196.79,2176.2,-2.0540391508133364,2.0540391508133364,8,8,,True,SCREENED,2131.5,2.125598762634672,44.38737977208374,61.61807934621366,20.081121172172047,-0.7126909111296542,8.787686973276498,26.966975814003558,3.7999142758346816,2.501051363548509,-35.04733020862053,2.592872018953929,True,4.0,"ret12m>=40,dist200>=25,200slope>=2,depth>=-45",8.0,False,atr<3%,
AUBANK,1068.0,1090.4,D,1105.9,1090.4,79542.88,1105.9,-2.054292002934711,2.054292002934711,6,8,"c06,c08",False,OTHER,,,,,,,,,,,,,,,,,,,
SSWL,321.6,328.4,C,328.4,312.4,5059.58,328.4,-2.0706455542021787,2.0706455542021787,7,8,c07,True,WATCH,321.6,4.01052855903067,63.69990902956741,45.804048293508906,54.50396801833959,26.98412973839004,25.156445574783206,47.8833841700782,3.2222320740982413,4.014349270834711,-48.53836784409257,1.9875757442498143,True,6.0,"ret12m>=40,ret1m>=10,dist200>=25,dist50>=12,200slope>=2,px<=500",8.0,False,,
DEEPINDS,647.95,661.75,C,661.75,599.9,4135.53,661.75,-2.0853796751038844,2.0853796751038844,7,8,c03,False,OTHER,,,,,,,,,,,,,,,,,,,
MBAPL,164.44,167.95,C+D,167.95,167.95,7162.1,167.95,-2.089907710628158,2.089907710628158,7,8,c07,True,WATCH,164.44,4.5505088485090495,28.445208110590897,85.20103424308357,53.58176937395569,25.287619047619046,28.08728993582934,63.67123630795339,7.176025409862707,3.995855123255775,-51.60464496618226,1.2356860320543062,True,6.0,"ret12m>=40,ret1m>=10,dist200>=25,dist50>=12,200slope>=2,px<=500",8.0,True,,
ALPHAGEO,244.69,249.95,D,269.5,249.95,156.58,287.0,-2.1044208841768315,2.1044208841768315,4,8,"c04,c05,c06,c12",False,OTHER,,,,,,,,,,,,,,,,,,,
HLEGLAS,474.5,485.0,C,485.0,446.0,3220.81,661.95,-2.1649484536082473,2.1649484536082473,6,8,"c03,c04",False,OTHER,,,,,,,,,,,,,,,,,,,
SUPRAJIT,529.25,541.0,C,541.0,514.5,7402.34,541.0,-2.1719038817005547,2.1719038817005547,7,8,c03,False,OTHER,,,,,,,,,,,,,,,,,,,
NRL,115.02,117.66,C,117.66,114.0,794.34,117.66,-2.243753187149414,2.243753187149414,6,8,"c03,c12",False,OTHER,,,,,,,,,,,,,,,,,,,
LLOYDSME,2052.8,2100.0,D,2109.9,2100.0,108914.94,2109.9,-2.2476190476190387,2.2476190476190387,7,8,c03,False,OTHER,,,,,,,,,,,,,,,,,,,
YUKEN,804.5,823.2,D,827.4,823.2,1061.72,1053.9,-2.2716229348882466,2.2716229348882466,5,8,"c04,c05,c06",False,OTHER,,,,,,,,,,,,,,,,,,,
CARYSIL,1251.7,1280.9,C+D,1280.9,1280.9,3465.21,1280.9,-2.279647123116562,2.279647123116562,8,8,,True,WATCH,1251.7,3.3588610783976645,17.245292025250855,54.140757196725616,40.679966282663685,6.700198282316361,7.3451272451723115,29.036913792844963,3.2928551571190123,4.378282607097129,-41.798735264267314,2.644442611938791,True,4.0,"ret12m>=40,dist200>=25,200slope>=2,depth>=-45",8.0,False,,
STOVEKRAFT,808.85,828.0,D,849.8,828.0,2680.79,849.8,-2.312801932367147,2.312801932367147,8,8,,True,WATCH,808.85,4.94970867841606,28.21817133416382,35.21397249989773,49.344541444067524,1.2391248065221072,9.333307632305509,33.26314694790704,1.69517935475072,4.5257279604888705,-46.00845558055933,3.646781618316708,True,2.0,"dist200>=25,spike>=3",8.0,False,,
LLOYDSENGG,95.33,97.6,C,97.6,95.1,13179.89,97.6,-2.3258196721311437,2.3258196721311437,6,8,"c03,c11",False,OTHER,,,,,,,,,,,,,,,,,,,
TFCILTD,115.22,118.0,C,118.0,102.74,5359.99,118.0,-2.3559322033898313,2.3559322033898313,7,8,c03,False,OTHER,,,,,,,,,,,,,,,,,,,
GARFIBRES,799.35,818.65,D,863.4,818.65,7862.66,870.45,-2.3575398521956825,2.3575398521956825,7,8,c04,True,WATCH,799.35,4.2096712298050205,6.138222112071533,-9.8765444502394,28.008645107525787,10.354114301362948,9.153549696781083,17.185223639486047,-0.077418555259956,3.6303960533698563,-29.182190191168388,5.621140316943785,True,3.0,"ret1m>=10,depth>=-45,spike>=3",8.0,False,,
PTCIL,19370.0,19851.0,C+D,19851.0,19851.0,28995.79,19851.0,-2.4230517354289454,2.4230517354289454,8,8,,True,SCREENED,19370.0,2.4363891142414635,31.482569885000004,30.807671528903292,14.83281953995732,10.044313146233375,7.833127539255824,10.964043811606317,1.2442892381610227,3.153730305213171,-26.960858395043076,2.3247422680412466,True,2.0,"ret1m>=10,depth>=-45",8.0,False,atr<3%,
